station,date,AWND,PRCP,TAVG,TMAX,TMIN,year,week
GHCND:USW00094846,2017-11-20,17.9,0.0,38.0,52.0,30.0,2017,47
GHCND:USW00094846,2017-11-21,15.0,0.02,43.0,44.0,27.0,2017,47
GHCND:USW00094846,2017-11-22,7.4,0.0,29.0,35.0,22.0,2017,47
GHCND:USW00094846,2017-11-23,8.3,0.0,36.0,46.0,32.0,2017,47
GHCND:USW00094846,2017-11-24,13.4,0.0,44.0,63.0,32.0,2017,47
GHCND:USW00094846,2017-11-25,12.3,0.0,49.0,55.0,32.0,2017,47
GHCND:USW00094846,2017-11-26,7.4,0.0,38.0,49.0,27.0,2017,47
GHCND:USW00094846,2017-11-27,7.2,0.0,44.0,57.0,31.0,2017,48
GHCND:USW00094846,2017-11-28,15.2,0.0,55.0,61.0,43.0,2017,48
GHCND:USW00094846,2017-11-29,7.2,0.0,43.0,47.0,34.0,2017,48
GHCND:USW00094846,2017-11-30,10.7,0.0,46.0,54.0,39.0,2017,48
GHCND:USW00094846,2017-12-01,4.9,0.0,41.0,53.0,28.0,2017,48
GHCND:USW00094846,2017-12-02,4.3,0.0,42.0,54.0,33.0,2017,48
GHCND:USW00094846,2017-12-03,6.3,0.0,43.0,58.0,29.0,2017,48
GHCND:USW00094846,2017-12-04,21.9,0.16,55.0,65.0,44.0,2017,49
GHCND:USW00094846,2017-12-05,21.9,0.0,41.0,44.0,27.0,2017,49
GHCND:USW00094846,2017-12-06,13.6,0.0,31.0,35.0,26.0,2017,49
GHCND:USW00094846,2017-12-07,12.3,0.0,25.0,29.0,19.0,2017,49
GHCND:USW00094846,2017-12-08,12.3,0.01,25.0,37.0,18.0,2017,49
GHCND:USW00094846,2017-12-09,13.9,0.03,30.0,32.0,20.0,2017,49
GHCND:USW00094846,2017-12-10,10.1,0.0,26.0,35.0,20.0,2017,49
GHCND:USW00094846,2017-12-11,9.8,0.08,31.0,39.0,23.0,2017,50
GHCND:USW00094846,2017-12-12,13.4,0.0,24.0,31.0,17.0,2017,50
GHCND:USW00094846,2017-12-13,16.1,0.0,26.0,38.0,22.0,2017,50
GHCND:USW00094846,2017-12-14,8.1,0.0,24.0,27.0,16.0,2017,50
GHCND:USW00094846,2017-12-15,11.4,0.0,26.0,37.0,21.0,2017,50
GHCND:USW00094846,2017-12-16,7.8,0.0,38.0,46.0,27.0,2017,50
GHCND:USW00094846,2017-12-17,4.7,0.0,35.0,42.0,29.0,2017,50
GHCND:USW00094846,2017-12-18,11.4,0.01,42.0,46.0,39.0,2017,51
GHCND:USW00094846,2017-12-19,12.1,0.0,43.0,50.0,35.0,2017,51
GHCND:USW00094846,2017-12-20,8.5,0.0,34.0,37.0,27.0,2017,51
GHCND:USW00094846,2017-12-21,8.9,0.0,35.0,40.0,32.0,2017,51
GHCND:USW00094846,2017-12-22,6.9,0.0,38.0,39.0,33.0,2017,51
GHCND:USW00094846,2017-12-23,9.4,0.0,31.0,33.0,19.0,2017,51
GHCND:USW00094846,2017-12-24,8.9,0.18,21.0,22.0,18.0,2017,51
GHCND:USW00094846,2017-12-25,13.0,0.01,16.0,21.0,2.0,2017,52
GHCND:USW00094846,2017-12-26,9.6,0.0,2.0,5.0,-3.0,2017,52
GHCND:USW00094846,2017-12-27,7.8,0.0,1.0,7.0,-4.0,2017,52
GHCND:USW00094846,2017-12-28,7.8,0.03,6.0,15.0,0.0,2017,52
GHCND:USW00094846,2017-12-29,6.3,0.08,12.0,15.0,9.0,2017,52
GHCND:USW00094846,2017-12-30,13.4,0.0,9.0,15.0,-1.0,2017,52
GHCND:USW00094846,2017-12-31,11.2,0.0,4.0,13.0,-1.0,2017,52
GHCND:USW00094846,2018-01-01,10.7,0.0,-2.0,1.0,-9.0,2018,1
GHCND:USW00094846,2018-01-02,11.2,0.0,-2.0,8.0,-9.0,2018,1
GHCND:USW00094846,2018-01-03,12.3,0.0,11.0,17.0,6.0,2018,1
GHCND:USW00094846,2018-01-04,12.3,0.0,7.0,12.0,0.0,2018,1
GHCND:USW00094846,2018-01-05,10.7,0.0,5.0,11.0,-1.0,2018,1
GHCND:USW00094846,2018-01-06,6.5,0.0,5.0,17.0,-2.0,2018,1
GHCND:USW00094846,2018-01-07,15.0,0.03,17.0,33.0,8.0,2018,1
GHCND:USW00094846,2018-01-08,11.9,0.0,34.0,37.0,31.0,2018,2
GHCND:USW00094846,2018-01-09,6.0,0.0,31.0,36.0,26.0,2018,2
GHCND:USW00094846,2018-01-10,15.9,0.01,37.0,56.0,30.0,2018,2
GHCND:USW00094846,2018-01-11,16.3,0.36,56.0,59.0,23.0,2018,2
GHCND:USW00094846,2018-01-12,19.9,0.0,23.0,23.0,14.0,2018,2
GHCND:USW00094846,2018-01-13,9.8,0.0,13.0,16.0,6.0,2018,2
GHCND:USW00094846,2018-01-14,9.4,0.08,12.0,21.0,5.0,2018,2
GHCND:USW00094846,2018-01-15,11.0,0.14,19.0,24.0,10.0,2018,3
GHCND:USW00094846,2018-01-16,11.9,0.01,15.0,26.0,9.0,2018,3
GHCND:USW00094846,2018-01-17,12.3,0.0,13.0,20.0,4.0,2018,3
GHCND:USW00094846,2018-01-18,15.0,0.0,21.0,32.0,16.0,2018,3
GHCND:USW00094846,2018-01-19,16.8,0.0,32.0,40.0,28.0,2018,3
GHCND:USW00094846,2018-01-20,8.3,0.0,39.0,45.0,32.0,2018,3
GHCND:USW00094846,2018-01-21,3.8,0.0,40.0,44.0,36.0,2018,3
GHCND:USW00094846,2018-01-22,12.5,0.81,47.0,54.0,38.0,2018,4
GHCND:USW00094846,2018-01-23,12.8,0.07,35.0,39.0,28.0,2018,4
GHCND:USW00094846,2018-01-24,6.5,0.02,29.0,30.0,27.0,2018,4
GHCND:USW00094846,2018-01-25,9.6,0.0,31.0,43.0,24.0,2018,4
GHCND:USW00094846,2018-01-26,18.6,0.0,41.0,51.0,33.0,2018,4
GHCND:USW00094846,2018-01-27,12.3,0.0,47.0,50.0,36.0,2018,4
GHCND:USW00094846,2018-01-28,8.7,0.01,35.0,40.0,28.0,2018,4
GHCND:USW00094846,2018-01-29,12.1,0.0,27.0,30.0,17.0,2018,5
GHCND:USW00094846,2018-01-30,10.5,0.0,21.0,31.0,15.0,2018,5
GHCND:USW00094846,2018-01-31,13.9,0.0,35.0,42.0,31.0,2018,5
GHCND:USW00094846,2018-02-01,15.4,0.0,28.0,35.0,8.0,2018,5
GHCND:USW00094846,2018-02-02,10.3,0.0,11.0,22.0,5.0,2018,5
GHCND:USW00094846,2018-02-03,13.2,0.03,26.0,41.0,22.0,2018,5
GHCND:USW00094846,2018-02-04,13.4,0.08,26.0,35.0,4.0,2018,5
GHCND:USW00094846,2018-02-05,6.9,0.22,6.0,12.0,-3.0,2018,6
GHCND:USW00094846,2018-02-06,5.4,0.02,12.0,21.0,3.0,2018,6
GHCND:USW00094846,2018-02-07,9.4,0.11,17.0,20.0,8.0,2018,6
GHCND:USW00094846,2018-02-08,6.9,0.15,13.0,21.0,7.0,2018,6
GHCND:USW00094846,2018-02-09,10.7,0.57,24.0,28.0,18.0,2018,6
GHCND:USW00094846,2018-02-10,9.6,0.05,19.0,22.0,14.0,2018,6
GHCND:USW00094846,2018-02-11,10.1,0.39,20.0,22.0,11.0,2018,6
GHCND:USW00094846,2018-02-12,6.3,0.0,15.0,27.0,4.0,2018,7
GHCND:USW00094846,2018-02-13,6.3,0.0,20.0,35.0,7.0,2018,7
GHCND:USW00094846,2018-02-14,9.6,0.0,32.0,44.0,24.0,2018,7
GHCND:USW00094846,2018-02-15,6.3,0.0,41.0,48.0,38.0,2018,7
GHCND:USW00094846,2018-02-16,10.1,0.0,36.0,37.0,20.0,2018,7
GHCND:USW00094846,2018-02-17,8.5,0.11,25.0,35.0,17.0,2018,7
GHCND:USW00094846,2018-02-18,10.7,0.02,27.0,41.0,12.0,2018,7
GHCND:USW00094846,2018-02-19,12.1,0.52,42.0,60.0,37.0,2018,8
GHCND:USW00094846,2018-02-20,13.2,2.1,59.0,66.0,34.0,2018,8
GHCND:USW00094846,2018-02-21,11.0,0.04,32.0,34.0,27.0,2018,8
GHCND:USW00094846,2018-02-22,13.2,0.0,33.0,40.0,29.0,2018,8
GHCND:USW00094846,2018-02-23,9.4,0.06,40.0,44.0,33.0,2018,8
GHCND:USW00094846,2018-02-24,13.2,0.16,36.0,50.0,33.0,2018,8
GHCND:USW00094846,2018-02-25,17.9,0.01,40.0,50.0,34.0,2018,8
GHCND:USW00094846,2018-02-26,8.7,0.0,40.0,53.0,28.0,2018,9
GHCND:USW00094846,2018-02-27,13.9,0.0,48.0,62.0,39.0,2018,9
GHCND:USW00094846,2018-02-28,11.2,0.0,51.0,59.0,37.0,2018,9
GHCND:USW00094846,2018-03-01,14.5,0.81,39.0,46.0,34.0,2018,9
GHCND:USW00094846,2018-03-02,6.3,0.0,38.0,48.0,30.0,2018,9
GHCND:USW00094846,2018-03-03,7.8,0.0,38.0,43.0,33.0,2018,9
GHCND:USW00094846,2018-03-04,12.3,0.0,38.0,46.0,32.0,2018,9
GHCND:USW00094846,2018-03-05,17.4,0.11,37.0,40.0,33.0,2018,10
GHCND:USW00094846,2018-03-06,8.7,0.07,35.0,41.0,31.0,2018,10
GHCND:USW00094846,2018-03-07,13.6,0.0,31.0,34.0,25.0,2018,10
GHCND:USW00094846,2018-03-08,11.2,0.0,28.0,34.0,24.0,2018,10
GHCND:USW00094846,2018-03-09,6.5,0.0,30.0,41.0,23.0,2018,10
GHCND:USW00094846,2018-03-10,5.6,0.0,33.0,41.0,23.0,2018,10
GHCND:USW00094846,2018-03-11,8.3,0.0,34.0,40.0,28.0,2018,10
GHCND:USW00094846,2018-03-12,11.4,0.0,37.0,46.0,30.0,2018,11
GHCND:USW00094846,2018-03-13,10.7,0.22,32.0,35.0,19.0,2018,11
GHCND:USW00094846,2018-03-14,11.0,0.0,30.0,48.0,22.0,2018,11
GHCND:USW00094846,2018-03-15,9.2,0.0,40.0,50.0,28.0,2018,11
GHCND:USW00094846,2018-03-16,11.0,0.0,32.0,38.0,29.0,2018,11
GHCND:USW00094846,2018-03-17,10.1,0.0,37.0,46.0,30.0,2018,11
GHCND:USW00094846,2018-03-18,4.7,0.0,40.0,57.0,27.0,2018,11
GHCND:USW00094846,2018-03-19,15.2,0.0,41.0,46.0,33.0,2018,12
GHCND:USW00094846,2018-03-20,17.0,0.0,33.0,37.0,29.0,2018,12
GHCND:USW00094846,2018-03-21,10.5,0.0,33.0,40.0,25.0,2018,12
GHCND:USW00094846,2018-03-22,6.9,0.0,34.0,50.0,22.0,2018,12
GHCND:USW00094846,2018-03-23,9.2,0.0,36.0,43.0,25.0,2018,12
GHCND:USW00094846,2018-03-24,17.4,0.0,36.0,40.0,32.0,2018,12
GHCND:USW00094846,2018-03-25,14.1,0.0,34.0,41.0,27.0,2018,12
GHCND:USW00094846,2018-03-26,9.6,0.23,39.0,53.0,31.0,2018,13
GHCND:USW00094846,2018-03-27,9.4,0.15,49.0,51.0,39.0,2018,13
GHCND:USW00094846,2018-03-28,4.5,0.01,45.0,54.0,39.0,2018,13
GHCND:USW00094846,2018-03-29,8.9,0.05,45.0,50.0,35.0,2018,13
GHCND:USW00094846,2018-03-30,7.8,0.0,39.0,49.0,33.0,2018,13
GHCND:USW00094846,2018-03-31,15.9,0.09,44.0,58.0,32.0,2018,13
GHCND:USW00094846,2018-04-01,7.8,0.0,32.0,35.0,24.0,2018,13
GHCND:USW00094846,2018-04-02,6.9,0.0,32.0,44.0,21.0,2018,14
GHCND:USW00094846,2018-04-03,12.1,0.2,39.0,40.0,34.0,2018,14
GHCND:USW00094846,2018-04-04,15.2,0.01,32.0,35.0,26.0,2018,14
GHCND:USW00094846,2018-04-05,7.4,0.07,32.0,42.0,23.0,2018,14
GHCND:USW00094846,2018-04-06,14.3,0.0,35.0,38.0,25.0,2018,14
GHCND:USW00094846,2018-04-07,8.9,0.0,28.0,39.0,20.0,2018,14
GHCND:USW00094846,2018-04-08,6.9,0.01,31.0,39.0,21.0,2018,14
GHCND:USW00094846,2018-04-09,6.0,0.13,33.0,39.0,30.0,2018,15
GHCND:USW00094846,2018-04-10,8.5,0.0,36.0,46.0,28.0,2018,15
GHCND:USW00094846,2018-04-11,9.8,0.05,48.0,66.0,39.0,2018,15
GHCND:USW00094846,2018-04-12,14.1,0.03,56.0,73.0,42.0,2018,15
GHCND:USW00094846,2018-04-13,13.2,0.07,43.0,47.0,39.0,2018,15
GHCND:USW00094846,2018-04-14,21.0,0.96,39.0,39.0,36.0,2018,15
GHCND:USW00094846,2018-04-15,13.6,0.74,35.0,37.0,28.0,2018,15
GHCND:USW00094846,2018-04-16,15.0,0.01,31.0,35.0,27.0,2018,16
GHCND:USW00094846,2018-04-17,11.2,0.0,35.0,43.0,29.0,2018,16
GHCND:USW00094846,2018-04-18,11.6,0.41,35.0,37.0,30.0,2018,16
GHCND:USW00094846,2018-04-19,9.8,0.01,39.0,55.0,31.0,2018,16
GHCND:USW00094846,2018-04-20,4.9,0.0,47.0,61.0,31.0,2018,16
GHCND:USW00094846,2018-04-21,3.8,0.0,47.0,55.0,39.0,2018,16
GHCND:USW00094846,2018-04-22,10.5,0.0,50.0,62.0,42.0,2018,16
GHCND:USW00094846,2018-04-23,11.9,0.0,51.0,63.0,43.0,2018,17
GHCND:USW00094846,2018-04-24,8.5,0.0,55.0,65.0,48.0,2018,17
GHCND:USW00094846,2018-04-25,13.9,0.0,49.0,53.0,38.0,2018,17
GHCND:USW00094846,2018-04-26,3.8,0.0,48.0,66.0,36.0,2018,17
GHCND:USW00094846,2018-04-27,13.9,0.02,53.0,58.0,39.0,2018,17
GHCND:USW00094846,2018-04-28,12.3,0.0,42.0,50.0,33.0,2018,17
GHCND:USW00094846,2018-04-29,6.7,0.0,43.0,59.0,31.0,2018,17
GHCND:USW00094846,2018-04-30,12.5,0.0,56.0,80.0,40.0,2018,18
GHCND:USW00094846,2018-05-01,15.4,0.0,72.0,86.0,60.0,2018,18
GHCND:USW00094846,2018-05-02,12.3,1.32,77.0,86.0,63.0,2018,18
GHCND:USW00094846,2018-05-03,7.2,0.57,64.0,70.0,54.0,2018,18
GHCND:USW00094846,2018-05-04,14.3,0.0,65.0,74.0,61.0,2018,18
GHCND:USW00094846,2018-05-05,8.5,0.0,70.0,82.0,57.0,2018,18
GHCND:USW00094846,2018-05-06,9.8,0.0,62.0,68.0,50.0,2018,18
GHCND:USW00094846,2018-05-07,5.6,0.0,59.0,75.0,46.0,2018,19
GHCND:USW00094846,2018-05-08,6.9,0.0,69.0,81.0,57.0,2018,19
GHCND:USW00094846,2018-05-09,13.4,0.25,70.0,81.0,57.0,2018,19
GHCND:USW00094846,2018-05-10,9.2,0.0,66.0,73.0,50.0,2018,19
GHCND:USW00094846,2018-05-11,15.0,0.04,52.0,52.0,45.0,2018,19
GHCND:USW00094846,2018-05-12,12.5,0.33,46.0,50.0,44.0,2018,19
GHCND:USW00094846,2018-05-13,6.3,0.91,52.0,67.0,45.0,2018,19
GHCND:USW00094846,2018-05-14,8.3,1.54,62.0,83.0,53.0,2018,20
GHCND:USW00094846,2018-05-15,11.0,0.0,64.0,71.0,51.0,2018,20
GHCND:USW00094846,2018-05-16,5.4,0.0,62.0,79.0,47.0,2018,20
GHCND:USW00094846,2018-05-17,9.2,0.0,63.0,69.0,52.0,2018,20
GHCND:USW00094846,2018-05-18,11.0,0.1,57.0,65.0,52.0,2018,20
GHCND:USW00094846,2018-05-19,5.4,0.02,60.0,69.0,54.0,2018,20
GHCND:USW00094846,2018-05-20,13.6,0.27,51.0,55.0,44.0,2018,20
GHCND:USW00094846,2018-05-21,6.3,1.96,53.0,64.0,49.0,2018,21
GHCND:USW00094846,2018-05-22,4.7,0.0,59.0,67.0,54.0,2018,21
GHCND:USW00094846,2018-05-23,4.0,0.0,64.0,80.0,52.0,2018,21
GHCND:USW00094846,2018-05-24,5.1,0.0,71.0,87.0,58.0,2018,21
GHCND:USW00094846,2018-05-25,8.9,0.0,78.0,89.0,67.0,2018,21
GHCND:USW00094846,2018-05-26,6.9,0.0,79.0,90.0,70.0,2018,21
GHCND:USW00094846,2018-05-27,4.7,0.0,83.0,97.0,70.0,2018,21
GHCND:USW00094846,2018-05-28,7.2,0.0,83.0,95.0,70.0,2018,22
GHCND:USW00094846,2018-05-29,6.7,0.0,77.0,87.0,66.0,2018,22
GHCND:USW00094846,2018-05-30,8.1,0.9,75.0,86.0,67.0,2018,22
GHCND:USW00094846,2018-05-31,9.6,0.0,77.0,89.0,69.0,2018,22
GHCND:USW00094846,2018-06-01,13.4,0.0,71.0,76.0,53.0,2018,22
GHCND:USW00094846,2018-06-02,8.7,0.31,60.0,70.0,52.0,2018,22
GHCND:USW00094846,2018-06-03,14.3,0.0,67.0,78.0,60.0,2018,22
GHCND:USW00094846,2018-06-04,10.1,0.0,67.0,80.0,55.0,2018,23
GHCND:USW00094846,2018-06-05,13.2,0.01,67.0,72.0,54.0,2018,23
GHCND:USW00094846,2018-06-06,5.8,0.1,61.0,79.0,48.0,2018,23
GHCND:USW00094846,2018-06-07,8.7,0.0,71.0,81.0,60.0,2018,23
GHCND:USW00094846,2018-06-08,8.3,0.0,64.0,73.0,59.0,2018,23
GHCND:USW00094846,2018-06-09,5.8,1.31,66.0,82.0,57.0,2018,23
GHCND:USW00094846,2018-06-10,7.8,1.34,65.0,71.0,60.0,2018,23
GHCND:USW00094846,2018-06-11,9.6,0.1,64.0,70.0,61.0,2018,24
GHCND:USW00094846,2018-06-12,3.8,0.0,69.0,80.0,62.0,2018,24
GHCND:USW00094846,2018-06-13,8.7,0.0,75.0,81.0,64.0,2018,24
GHCND:USW00094846,2018-06-14,4.5,0.0,73.0,81.0,64.0,2018,24
GHCND:USW00094846,2018-06-15,6.7,0.0,74.0,89.0,64.0,2018,24
GHCND:USW00094846,2018-06-16,9.6,0.65,81.0,92.0,69.0,2018,24
GHCND:USW00094846,2018-06-17,10.7,0.0,86.0,93.0,78.0,2018,24
GHCND:USW00094846,2018-06-18,12.8,0.36,87.0,95.0,66.0,2018,25
GHCND:USW00094846,2018-06-19,8.5,0.02,71.0,81.0,63.0,2018,25
GHCND:USW00094846,2018-06-20,8.1,0.0,69.0,77.0,65.0,2018,25
GHCND:USW00094846,2018-06-21,12.8,1.41,66.0,67.0,62.0,2018,25
GHCND:USW00094846,2018-06-22,13.9,1.23,62.0,64.0,59.0,2018,25
GHCND:USW00094846,2018-06-23,5.4,0.0,68.0,81.0,62.0,2018,25
GHCND:USW00094846,2018-06-24,8.7,0.0,73.0,80.0,64.0,2018,25
GHCND:USW00094846,2018-06-25,11.4,0.0,69.0,78.0,61.0,2018,26
GHCND:USW00094846,2018-06-26,8.9,0.76,73.0,84.0,66.0,2018,26
GHCND:USW00094846,2018-06-27,6.7,0.03,73.0,80.0,69.0,2018,26
GHCND:USW00094846,2018-06-28,4.7,0.0,76.0,88.0,68.0,2018,26
GHCND:USW00094846,2018-06-29,10.1,0.0,82.0,96.0,73.0,2018,26
GHCND:USW00094846,2018-06-30,11.2,0.0,87.0,94.0,80.0,2018,26
GHCND:USW00094846,2018-07-01,12.3,0.24,85.0,94.0,76.0,2018,26
GHCND:USW00094846,2018-07-02,5.8,0.0,77.0,85.0,69.0,2018,27
GHCND:USW00094846,2018-07-03,6.3,0.0,78.0,89.0,63.0,2018,27
GHCND:USW00094846,2018-07-04,7.6,0.01,83.0,93.0,76.0,2018,27
GHCND:USW00094846,2018-07-05,6.5,0.02,81.0,92.0,74.0,2018,27
GHCND:USW00094846,2018-07-06,13.9,0.0,74.0,75.0,64.0,2018,27
GHCND:USW00094846,2018-07-07,6.9,0.0,71.0,82.0,59.0,2018,27
GHCND:USW00094846,2018-07-08,4.3,0.0,75.0,88.0,63.0,2018,27
GHCND:USW00094846,2018-07-09,7.8,0.0,79.0,91.0,67.0,2018,28
GHCND:USW00094846,2018-07-10,10.7,0.0,82.0,87.0,71.0,2018,28
GHCND:USW00094846,2018-07-11,6.5,0.0,77.0,87.0,67.0,2018,28
GHCND:USW00094846,2018-07-12,7.4,0.0,79.0,87.0,70.0,2018,28
GHCND:USW00094846,2018-07-13,8.7,0.0,82.0,95.0,72.0,2018,28
GHCND:USW00094846,2018-07-14,4.7,0.26,78.0,82.0,72.0,2018,28
GHCND:USW00094846,2018-07-15,3.8,0.0,80.0,91.0,72.0,2018,28
GHCND:USW00094846,2018-07-16,6.0,0.08,82.0,93.0,72.0,2018,29
GHCND:USW00094846,2018-07-17,9.8,0.0,77.0,81.0,68.0,2018,29
GHCND:USW00094846,2018-07-18,7.4,0.0,72.0,80.0,63.0,2018,29
GHCND:USW00094846,2018-07-19,10.3,0.03,76.0,87.0,67.0,2018,29
GHCND:USW00094846,2018-07-20,11.6,0.15,76.0,78.0,70.0,2018,29
GHCND:USW00094846,2018-07-21,13.0,0.12,71.0,79.0,69.0,2018,29
GHCND:USW00094846,2018-07-22,14.8,0.13,71.0,76.0,67.0,2018,29
GHCND:USW00094846,2018-07-23,9.2,0.0,72.0,82.0,65.0,2018,30
GHCND:USW00094846,2018-07-24,4.9,0.0,75.0,88.0,66.0,2018,30
GHCND:USW00094846,2018-07-25,7.8,0.0,79.0,90.0,67.0,2018,30
GHCND:USW00094846,2018-07-26,10.3,0.03,77.0,81.0,66.0,2018,30
GHCND:USW00094846,2018-07-27,8.1,0.0,70.0,79.0,62.0,2018,30
GHCND:USW00094846,2018-07-28,5.6,0.0,71.0,82.0,61.0,2018,30
GHCND:USW00094846,2018-07-29,2.9,0.07,72.0,83.0,62.0,2018,30
GHCND:USW00094846,2018-07-30,6.0,0.0,72.0,82.0,62.0,2018,31
GHCND:USW00094846,2018-07-31,7.6,0.0,73.0,80.0,66.0,2018,31
GHCND:USW00094846,2018-08-01,7.6,0.0,73.0,85.0,63.0,2018,31
GHCND:USW00094846,2018-08-02,8.9,0.0,77.0,85.0,70.0,2018,31
GHCND:USW00094846,2018-08-03,4.0,0.0,77.0,89.0,67.0,2018,31
GHCND:USW00094846,2018-08-04,9.6,0.0,82.0,97.0,71.0,2018,31
GHCND:USW00094846,2018-08-05,12.5,0.0,85.0,94.0,75.0,2018,31
GHCND:USW00094846,2018-08-06,6.7,0.34,78.0,81.0,69.0,2018,32
GHCND:USW00094846,2018-08-07,4.9,2.36,75.0,83.0,69.0,2018,32
GHCND:USW00094846,2018-08-08,5.8,0.0,74.0,85.0,69.0,2018,32
GHCND:USW00094846,2018-08-09,9.6,0.43,78.0,89.0,69.0,2018,32
GHCND:USW00094846,2018-08-10,9.2,0.0,76.0,83.0,70.0,2018,32
GHCND:USW00094846,2018-08-11,4.7,0.0,77.0,88.0,68.0,2018,32
GHCND:USW00094846,2018-08-12,6.0,0.0,79.0,87.0,70.0,2018,32
GHCND:USW00094846,2018-08-13,2.9,0.0,77.0,89.0,66.0,2018,33
GHCND:USW00094846,2018-08-14,5.1,0.0,79.0,87.0,71.0,2018,33
GHCND:USW00094846,2018-08-15,5.8,0.01,80.0,85.0,73.0,2018,33
GHCND:USW00094846,2018-08-16,4.5,0.5,77.0,86.0,69.0,2018,33
GHCND:USW00094846,2018-08-17,5.6,0.11,75.0,85.0,68.0,2018,33
GHCND:USW00094846,2018-08-18,8.5,0.0,75.0,80.0,70.0,2018,33
GHCND:USW00094846,2018-08-19,6.5,0.0,76.0,86.0,68.0,2018,33
GHCND:USW00094846,2018-08-20,10.1,0.82,75.0,79.0,69.0,2018,34
GHCND:USW00094846,2018-08-21,10.5,0.13,72.0,78.0,66.0,2018,34
GHCND:USW00094846,2018-08-22,8.7,0.0,69.0,79.0,58.0,2018,34
GHCND:USW00094846,2018-08-23,6.5,0.0,70.0,80.0,60.0,2018,34
GHCND:USW00094846,2018-08-24,11.9,0.04,68.0,72.0,63.0,2018,34
GHCND:USW00094846,2018-08-25,6.7,0.06,71.0,86.0,66.0,2018,34
GHCND:USW00094846,2018-08-26,8.9,0.0,81.0,93.0,72.0,2018,34
GHCND:USW00094846,2018-08-27,16.1,0.0,85.0,93.0,78.0,2018,35
GHCND:USW00094846,2018-08-28,11.9,1.39,82.0,91.0,67.0,2018,35
GHCND:USW00094846,2018-08-29,9.4,0.42,72.0,76.0,65.0,2018,35
GHCND:USW00094846,2018-08-30,6.7,0.0,68.0,73.0,61.0,2018,35
GHCND:USW00094846,2018-08-31,7.8,0.0,70.0,85.0,60.0,2018,35
GHCND:USW00094846,2018-09-01,7.8,0.16,76.0,86.0,72.0,2018,35
GHCND:USW00094846,2018-09-02,9.4,0.02,80.0,91.0,70.0,2018,35
GHCND:USW00094846,2018-09-03,6.7,1.79,77.0,88.0,70.0,2018,36
GHCND:USW00094846,2018-09-04,7.6,0.0,79.0,92.0,71.0,2018,36
GHCND:USW00094846,2018-09-05,12.1,0.24,83.0,91.0,69.0,2018,36
GHCND:USW00094846,2018-09-06,13.4,0.53,69.0,69.0,64.0,2018,36
GHCND:USW00094846,2018-09-07,13.4,0.3,67.0,69.0,63.0,2018,36
GHCND:USW00094846,2018-09-08,17.0,0.0,67.0,69.0,63.0,2018,36
GHCND:USW00094846,2018-09-09,15.2,0.0,64.0,68.0,60.0,2018,36
GHCND:USW00094846,2018-09-10,6.7,0.0,65.0,74.0,56.0,2018,37
GHCND:USW00094846,2018-09-11,4.5,0.0,67.0,79.0,57.0,2018,37
GHCND:USW00094846,2018-09-12,5.8,0.0,71.0,82.0,61.0,2018,37
GHCND:USW00094846,2018-09-13,4.5,0.0,69.0,78.0,60.0,2018,37
GHCND:USW00094846,2018-09-14,3.8,0.0,73.0,87.0,64.0,2018,37
GHCND:USW00094846,2018-09-15,6.9,0.0,74.0,82.0,64.0,2018,37
GHCND:USW00094846,2018-09-16,6.5,0.0,76.0,89.0,66.0,2018,37
GHCND:USW00094846,2018-09-17,3.4,0.0,79.0,91.0,69.0,2018,38
GHCND:USW00094846,2018-09-18,8.3,0.0,73.0,75.0,66.0,2018,38
GHCND:USW00094846,2018-09-19,9.2,0.21,69.0,76.0,66.0,2018,38
GHCND:USW00094846,2018-09-20,7.8,0.0,75.0,93.0,66.0,2018,38
GHCND:USW00094846,2018-09-21,16.1,0.0,79.0,83.0,56.0,2018,38
GHCND:USW00094846,2018-09-22,9.4,0.0,59.0,64.0,51.0,2018,38
GHCND:USW00094846,2018-09-23,5.1,0.0,60.0,71.0,50.0,2018,38
GHCND:USW00094846,2018-09-24,6.5,0.0,65.0,74.0,57.0,2018,39
GHCND:USW00094846,2018-09-25,8.7,0.25,73.0,84.0,61.0,2018,39
GHCND:USW00094846,2018-09-26,8.7,0.0,61.0,67.0,50.0,2018,39
GHCND:USW00094846,2018-09-27,7.6,0.0,59.0,70.0,48.0,2018,39
GHCND:USW00094846,2018-09-28,6.0,0.07,58.0,60.0,46.0,2018,39
GHCND:USW00094846,2018-09-29,6.0,0.02,50.0,61.0,42.0,2018,39
GHCND:USW00094846,2018-09-30,7.6,0.06,57.0,62.0,53.0,2018,39
GHCND:USW00094846,2018-10-01,7.2,1.56,61.0,72.0,57.0,2018,40
GHCND:USW00094846,2018-10-02,5.1,0.01,62.0,67.0,58.0,2018,40
GHCND:USW00094846,2018-10-03,13.9,0.0,70.0,88.0,59.0,2018,40
GHCND:USW00094846,2018-10-04,16.1,0.04,66.0,77.0,52.0,2018,40
GHCND:USW00094846,2018-10-05,7.2,1.24,57.0,65.0,54.0,2018,40
GHCND:USW00094846,2018-10-06,8.1,0.12,64.0,70.0,57.0,2018,40
GHCND:USW00094846,2018-10-07,10.5,0.52,58.0,63.0,57.0,2018,40
GHCND:USW00094846,2018-10-08,8.7,0.15,69.0,85.0,63.0,2018,41
GHCND:USW00094846,2018-10-09,10.3,0.01,76.0,85.0,70.0,2018,41
